Airline ID,Flight Number,Departure Date/Time,Arrival Date/Time,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (Hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,flag_status
2,1826,2023-11-01 08:44:22,2023-12-16 14:58:10,13:35:48,09:26:32,Bshe,Name_Rqkbh,Seathyf,First,454.77,Meal,0,Pending,Gatexc,B,Claimley,1.1,1,Locxty,Typeaub,Pilot_Skdr,Crew_Kvqc,Yes,Vegetarian,Available,True,False,False,1,Yes,0
15,1129,2023-04-19 12:29:52,2023-03-13 08:47:14,07:54:38,11:16:20,Bjos,Name_Evdck,Seathlp,First,452.95,No Extras,0,Pending,Gateul,B,Claimrrt,7.26,2,Locihc,Typeepe,Pilot_Nngh,Crew_Zoyh,Yes,Vegetarian,Available,True,False,False,1,Yes,6
13,2417,2023-07-21 21:57:31,2023-10-08 12:16:01,17:15:59,09:25:55,Byip,Name_Yuwow,Seatdzq,Business,171.14,Extra Baggage,0,Pending,Gateum,C,Claimdlm,7.27,1,Lociwl,Typedoo,Pilot_Bloc,Crew_Rxhb,No,Non-Vegetarian,Not Available,False,False,True,0,No,0
19,7798,2023-02-04 04:24:35,2023-01-18 02:50:56,08:01:37,22:34:07,Bphc,Name_Gxcqt,Seatmrk,Business,940.32,Meal,0,Cancelled,Gatehv,C,Claimiiw,8.98,0,Loccdb,Typewii,Pilot_Uhvf,Crew_Dvzo,No,Non-Vegetarian,Not Available,False,True,False,2,No,6
16,7773,2023-01-30 01:19:20,2023-12-26 10:58:36,08:20:28,07:31:48,Bcjl,Name_Qtkrx,Seatqie,Economy,152.7,Meal,0,Confirmed,Gateet,A,Claimfce,3.89,1,Locwsa,Typecmy,Pilot_Conc,Crew_Mtqi,No,Vegetarian,Not Available,False,True,True,1,No,0
18,2407,2023-09-08 03:49:27,2023-09-06 07:51:29,08:21:52,08:08:23,Booz,Name_Fneob,Seatvxn,Business,326.87,Extra Baggage,0,Cancelled,Gateqk,A,Claimtye,11.89,0,Locuqk,Typeeft,Pilot_Fnjs,Crew_Dvuz,No,No Meal,Available,False,True,True,1,Yes,6
7,6136,2023-09-14 23:27:10,2023-01-18 06:16:20,15:26:13,16:54:26,Bsnk,Name_Zsoie,Seatycp,First,498.7,Extra Baggage,0,Confirmed,Gatert,D,Claimquo,6.73,2,Locrai,Typeopb,Pilot_Qoct,Crew_Yyen,Yes,No Meal,Available,False,False,True,1,No,6
13,9785,2023-09-27 23:37:14,2023-05-23 19:22:55,12:27:10,16:19:41,Bflr,Name_Bauce,Seatrcn,Business,755.91,Meal,605,Pending,Gatewi,D,Claimwql,9.74,1,Locvos,Typeqss,Pilot_Kuja,Crew_Jibk,Yes,Vegan,Not Available,False,False,True,1,No,2
4,2037,2023-04-24 11:51:57,2023-02-14 07:00:00,14:30:26,13:54:47,Bybz,Name_Xtpfh,Seatvpq,Economy,646.58,No Extras,0,Cancelled,Gatecx,C,Claimgym,5.01,2,Locpmh,Typenoe,Pilot_Nvko,Crew_Psfm,No,Vegetarian,Not Available,True,True,False,1,Yes,7
9,8546,2023-07-26 02:12:12,2023-09-09 11:48:25,18:54:21,06:33:02,Bxzp,Name_Czlxa,Seatbhx,Economy,118.38,No Extras,0,Cancelled,Gateag,B,Claimuej,5.99,1,Locwam,Typenvf,Pilot_Cwcb,Crew_Zhmm,No,Vegetarian,Available,False,True,False,0,No,0
10,6903,2023-06-19 18:55:35,2023-11-23 21:23:15,14:12:49,12:32:26,Bddu,Name_Ztvnk,Seatvxn,First,93.1,No Extras,0,Confirmed,Gateal,C,Claimjbf,8.47,1,Lockea,Typegyg,Pilot_Fmmj,Crew_Dago,Yes,Vegetarian,Not Available,True,True,False,2,Yes,1
9,1022,2023-01-15 23:55:11,2023-01-12 06:05:30,10:02:26,10:40:05,Bqtv,Name_Tgdfn,Seatnox,Business,592.5,No Extras,0,Cancelled,Gatebq,D,Claimdpf,8.97,2,Locrak,Typejzf,Pilot_Oase,Crew_Hwws,Yes,Vegan,Available,False,True,True,0,No,6
7,7287,2023-09-25 16:12:27,2023-03-25 18:13:45,12:22:48,06:57:01,Bjrs,Name_Jdmvh,Seateop,Business,61.53,Meal,0,Pending,Gatevg,D,Claimcwm,2.48,2,Locfco,Typebtr,Pilot_Zxrs,Crew_Pnmv,Yes,Vegan,Not Available,False,True,True,0,No,6
15,2405,2023-06-23 07:14:42,2023-04-01 13:10:17,20:46:19,00:21:48,Bknd,Name_Relwe,Seatdwn,Economy,585.2,Extra Baggage,0,Confirmed,Gateoq,C,Claimwkb,2.26,1,Lockvb,Typedga,Pilot_Fgca,Crew_Eivf,No,Vegetarian,Available,True,True,False,0,Yes,3
8,7467,2023-05-21 08:31:16,2023-11-15 09:37:52,17:40:07,18:05:07,Bpcy,Name_Gsnkt,Seatjqk,Business,223.02,Meal,0,Confirmed,Gatexh,A,Claimltz,8.78,0,Locyrs,Typeeui,Pilot_Zwyl,Crew_Elbp,No,No Meal,Available,False,False,True,1,Yes,4
19,2194,2023-09-19 04:36:46,2023-05-18 14:01:31,07:30:15,05:04:49,Bvke,Name_Ukcmf,Seatghs,Business,230.54,No Extras,0,Cancelled,Gateqb,A,Claimetm,1.11,1,Locllg,Typepfu,Pilot_Eznf,Crew_Miwr,Yes,Vegan,Available,True,True,False,1,Yes,3
11,9767,2023-11-27 11:41:23,2023-02-09 10:56:57,20:17:40,16:01:13,Bubl,Name_Zpwff,Seatoxv,Business,220.21,Meal,3203,Pending,Gatenu,A,Claimpom,10.9,1,Locahc,Typestu,Pilot_Cclq,Crew_Gslh,Yes,Vegetarian,Available,False,False,True,0,No,2
5,8923,2023-10-17 13:34:18,2023-04-19 17:20:11,22:17:04,02:09:42,Bmyb,Name_Ufvmz,Seatcmn,First,785.89,No Extras,3755,Pending,Gategr,B,Claimbrr,9.02,2,Locvts,Typeejy,Pilot_Wkxf,Crew_Lbih,Yes,Vegetarian,Available,False,True,False,2,Yes,6
2,2606,2023-03-10 01:34:35,2023-03-05 01:33:08,03:59:10,05:34:22,Bews,Name_Hqbff,Seatfft,Business,500.25,Meal,0,Confirmed,Gatedt,C,Claimbpt,9.82,0,Locwjv,Typexnk,Pilot_Ffmj,Crew_Rmbm,No,Non-Vegetarian,Available,False,False,True,2,No,6
10,9643,2023-11-02 16:48:07,2023-07-13 15:55:59,09:27:25,07:15:29,Bxez,Name_Gavhc,Seatuuv,Economy,252.83,Meal,0,Confirmed,Gatecy,D,Claimjbv,9.09,0,Locgty,Typelrl,Pilot_Pyik,Crew_Ndys,No,Non-Vegetarian,Available,False,True,False,2,Yes,6
16,9316,2023-02-02 19:36:26,2023-10-03 05:28:03,20:05:02,08:15:16,Bcss,Name_Dqcwy,Seatvso,Business,109.87,No Extras,0,Cancelled,Gaterp,A,Claimspk,7.54,2,Locnhw,Typepfr,Pilot_Qljw,Crew_Uptv,No,Non-Vegetarian,Available,False,True,True,0,No,4
13,7250,2023-09-01 19:07:43,2023-04-27 21:13:06,02:02:33,19:52:46,Bkls,Name_Bnfwr,Seatbaa,First,471.92,No Extras,0,Cancelled,Gateux,B,Claimbby,11.86,2,Loclva,Typeyfq,Pilot_Dgwk,Crew_Ulyq,Yes,Vegetarian,Not Available,False,False,False,1,No,6
8,2683,2023-09-19 09:42:46,2023-03-25 14:19:52,02:22:58,00:43:03,Btjq,Name_Xblze,Seatxtm,Economy,552.41,Meal,0,Pending,Gatehb,D,Claimojn,1.25,0,Loctjh,Typeuoe,Pilot_Rrkf,Crew_Dlmv,No,Vegan,Not Available,False,True,False,1,Yes,6
9,9621,2023-12-21 03:40:45,2023-06-03 23:04:37,13:20:08,12:00:32,Blcz,Name_Jomjv,Seatuhp,Economy,613.64,No Extras,0,Cancelled,Gateuk,C,Claimqgp,5.54,2,Locidc,Typessu,Pilot_Bjma,Crew_Ydxb,No,No Meal,Available,False,False,True,0,Yes,6
11,3751,2023-04-16 04:44:06,2023-12-30 14:47:07,20:20:03,21:12:27,Bzuh,Name_Qmgvd,Seatjlw,First,132.74,Extra Baggage,4933,Pending,Gateki,D,Claimqls,11.39,1,Locohq,Typezoj,Pilot_Dqwn,Crew_Bzfy,Yes,Vegan,Not Available,False,False,False,1,Yes,0
11,8504,2023-07-09 11:28:41,2023-03-15 12:06:24,00:00:13,06:10:35,Bhyy,Name_Bvyxz,Seattlp,First,405.58,Extra Baggage,0,Pending,Gateil,C,Claimcox,3.92,1,Locurb,Typegoo,Pilot_Mjrr,Crew_Inxb,No,Vegetarian,Available,False,False,False,0,No,2
16,8663,2023-02-11 13:10:17,2023-06-23 20:47:09,15:42:29,06:38:01,Bmvm,Name_Vejws,Seatwcv,Business,377.51,No Extras,0,Cancelled,Gatecw,C,Claimgnp,6.38,2,Locgru,Typewsc,Pilot_Ksxq,Crew_Ecud,Yes,No Meal,Available,False,False,True,0,Yes,4
10,9553,2023-04-05 19:04:22,2023-11-06 01:12:55,05:42:50,19:17:34,Bjow,Name_Ivbuy,Seatbfv,First,363.08,No Extras,3894,Confirmed,Gatevk,D,Claimoct,9.16,1,Locefh,Typebww,Pilot_Ihsr,Crew_Jhkx,Yes,Non-Vegetarian,Available,False,True,False,1,Yes,0
12,9623,2023-06-16 00:53:52,2023-04-10 11:18:33,21:28:24,03:51:09,Bpmk,Name_Vimao,Seatocz,First,894.13,Meal,0,Pending,Gateke,B,Claimvqd,4.89,0,Locrtg,Typeaub,Pilot_Bymj,Crew_Nglg,Yes,No Meal,Not Available,True,True,True,1,No,7
6,3722,2023-02-08 04:17:16,2023-10-16 02:30:41,13:39:15,01:48:31,Blnt,Name_Mnkby,Seatiue,Business,394.48,Meal,0,Pending,Gaterk,D,Claimaaq,7.79,1,Locopf,Typedrb,Pilot_Updg,Crew_Skgo,Yes,No Meal,Not Available,False,False,True,2,Yes,0
12,6639,2023-01-21 19:38:38,2023-09-04 07:31:56,09:00:07,03:55:16,Bcok,Name_Yakuv,Seatata,Economy,655.49,No Extras,0,Pending,Gatexr,C,Claimaed,9.9,2,Locvca,Typexox,Pilot_Mlhw,Crew_Ight,Yes,No Meal,Available,False,False,False,2,Yes,4
10,4223,2023-06-13 18:28:54,2023-09-21 23:42:00,00:54:50,09:59:41,Bcrh,Name_Pezsv,Seatzam,Business,888.19,No Extras,4780,Cancelled,Gatejj,B,Claimlsb,2.49,1,Locilm,Typenmd,Pilot_Ipey,Crew_Oppw,No,No Meal,Available,False,True,True,0,No,0
18,6441,2023-03-21 16:10:27,2023-06-14 06:24:26,17:01:22,19:17:03,Bwhm,Name_Yjtob,Seatgeh,First,54.52,Extra Baggage,0,Cancelled,Gatezi,D,Claimwrs,6.93,2,Locbdw,Typetlr,Pilot_Iazf,Crew_Grzt,No,Vegan,Not Available,True,False,True,1,Yes,4
18,8381,2023-03-28 03:34:19,2023-09-04 20:26:30,11:18:18,15:48:29,Bfjo,Name_Cnwqg,Seattil,First,754.4,Meal,0,Confirmed,Gatepq,A,Claimyze,1.04,0,Locqdz,Typebhr,Pilot_Dgaz,Crew_Ddbb,Yes,Vegetarian,Not Available,False,False,False,1,Yes,4
4,6184,2023-07-11 11:20:02,2023-04-28 03:38:58,16:22:26,18:32:38,Bzea,Name_Nzjpn,Seatjnt,Economy,668.2,Meal,0,Cancelled,Gatelf,C,Claimnoh,2.45,2,Locxck,Typeacu,Pilot_Iwod,Crew_Jgov,Yes,Vegetarian,Not Available,True,True,True,1,Yes,7
9,1269,2023-04-04 20:51:08,2023-04-06 08:04:18,22:06:21,19:48:02,Bhba,Name_Nwjoz,Seatnbn,Economy,914.59,Extra Baggage,0,Cancelled,Gateqa,D,Claimvda,11.57,2,Locqhl,Typetwl,Pilot_Tgiw,Crew_Vftb,No,No Meal,Not Available,False,False,False,2,No,4
7,8704,2023-11-23 17:30:55,2023-11-08 13:41:57,12:42:39,23:37:07,Byxp,Name_Vraci,Seatsyc,Business,481.86,No Extras,0,Confirmed,Gateye,B,Claimyrh,1.34,0,Locjiv,Typelsi,Pilot_Pgfn,Crew_Pqjl,Yes,No Meal,Not Available,False,False,False,2,No,6
18,7115,2023-10-29 03:17:31,2023-11-08 23:07:52,19:32:42,23:27:13,Byes,Name_Jeeoz,Seatayr,Economy,959.17,Meal,0,Pending,Gateeg,D,Claimpqj,6.78,2,Locscy,Typeoyh,Pilot_Mdoi,Crew_Lbjb,No,Non-Vegetarian,Available,False,True,False,0,Yes,4
8,8298,2023-03-06 11:59:56,2023-12-07 13:44:41,19:18:29,17:11:17,Bkhd,Name_Zddwz,Seatnrx,Economy,491.9,No Extras,0,Cancelled,Gatezo,B,Claimrzm,3.31,0,Lochvf,Typepln,Pilot_Uqli,Crew_Kzbp,Yes,No Meal,Not Available,False,True,False,1,No,4
11,5533,2023-02-23 08:05:50,2023-01-19 11:32:24,07:31:58,05:53:56,Bnqi,Name_Rgtva,Seatsss,First,112.18,Meal,0,Cancelled,Gateoi,B,Claimgys,2.66,0,Loczam,Typefuh,Pilot_Gfvg,Crew_Aaqa,No,Non-Vegetarian,Available,False,False,True,2,Yes,6
7,2042,2023-02-04 03:21:40,2023-06-08 18:16:48,07:16:58,04:00:32,Bdbj,Name_Ngsiu,Seatlpv,Economy,778.69,No Extras,0,Cancelled,Gatekj,C,Claimxqw,7.92,1,Locahm,Typesiv,Pilot_Hqfb,Crew_Vsqd,Yes,Vegan,Not Available,False,True,True,0,Yes,0
9,2641,2023-11-12 09:05:53,2023-01-07 00:48:41,07:14:25,16:38:15,Bsvi,Name_Lvjfw,Seattbd,Business,72.37,Meal,0,Pending,Gateso,D,Claimhln,10.15,0,Locilf,Typeghd,Pilot_Lxgf,Crew_Bruu,Yes,Non-Vegetarian,Available,True,False,True,2,Yes,6
8,7603,2023-05-16 04:24:07,2023-04-13 13:21:41,12:30:18,07:46:54,Bvpt,Name_Ckaag,Seatnsg,Business,967.98,No Extras,1883,Pending,Gatevq,A,Claimphk,6.19,1,Locrsy,Typeztc,Pilot_Jzag,Crew_Bmar,Yes,No Meal,Not Available,True,False,True,0,No,2
3,4297,2023-01-02 13:43:07,2023-12-25 08:32:47,17:22:24,22:41:51,Bqbw,Name_Kjbgx,Seatjpt,First,50.53,Extra Baggage,0,Confirmed,Gateoj,B,Claimpjj,1.21,2,Locwvj,Typeyas,Pilot_Lyds,Crew_Mwnd,No,Vegan,Not Available,True,True,True,2,No,5
17,8055,2023-01-08 21:17:47,2023-05-22 19:08:32,08:44:58,19:35:19,Bsbp,Name_Aezrc,Seatagk,First,719.43,Extra Baggage,2029,Confirmed,Gatezt,A,Claimrcj,8.34,2,Locvpo,Typeihz,Pilot_Yekn,Crew_Uumb,Yes,Vegan,Available,True,True,True,1,Yes,5
2,2383,2023-11-09 01:14:00,2023-02-11 00:09:14,15:25:29,21:05:25,Bpvn,Name_Ejern,Seatktn,First,148.91,Meal,1438,Pending,Gatese,A,Claimobu,7.79,2,Loczdn,Typegfq,Pilot_Ltbh,Crew_Belb,No,Non-Vegetarian,Not Available,True,False,False,0,No,6
15,4996,2023-11-24 06:56:20,2023-10-06 11:19:47,05:26:57,23:54:18,Btai,Name_Dgvst,Seatydo,First,528.21,Extra Baggage,0,Confirmed,Gatezj,D,Claimxeh,11.63,2,Loceef,Typehcf,Pilot_Xxka,Crew_Jjif,Yes,No Meal,Not Available,True,True,False,0,No,7
14,1014,2023-02-19 01:08:18,2023-01-24 08:59:50,16:23:59,04:55:04,Booy,Name_Gkqnh,Seatkgk,First,165.3,No Extras,0,Confirmed,Gaters,B,Claimysj,8.38,2,Locvxt,Typerge,Pilot_Jfwu,Crew_Vnro,Yes,No Meal,Available,False,False,False,2,Yes,6
18,2674,2023-08-05 11:55:27,2023-03-16 04:57:39,04:56:10,12:46:08,Bkeh,Name_Xsvbh,Seatknf,Economy,595.1,No Extras,1229,Confirmed,Gatezz,B,Claimjys,5.77,1,Loclbv,Typeqxp,Pilot_Hdsx,Crew_Utgj,Yes,Vegan,Available,True,True,True,0,No,3
16,6099,2023-05-30 02:48:41,2023-06-12 17:46:32,20:17:59,05:12:30,Bvgf,Name_Kxsfk,Seatvlr,Business,580.57,Meal,0,Pending,Gatehq,B,Claimblj,6.53,2,Loctte,Typewoh,Pilot_Wosk,Crew_Ruym,No,No Meal,Not Available,False,True,False,2,Yes,4
4,4617,2023-03-29 19:58:14,2023-07-12 13:28:29,14:59:04,16:58:54,Bgsn,Name_Qptim,Seatnou,Business,114.84,No Extras,0,Pending,Gatetk,B,Claimhqo,9.31,2,Locxey,Typekah,Pilot_Bfgm,Crew_Nbfn,No,No Meal,Available,False,False,False,0,No,4
6,9099,2023-02-24 13:55:28,2023-11-08 23:16:25,04:53:01,18:54:31,Bksz,Name_Gpdks,Seatdlk,Economy,189.18,No Extras,0,Cancelled,Gateqt,B,Claimmlg,7.63,0,Locjse,Typebfn,Pilot_Ugfi,Crew_Hsnt,Yes,Vegan,Available,True,True,False,2,Yes,5
6,7557,2023-09-26 21:22:49,2023-06-29 11:31:32,05:11:09,14:18:47,Bnsz,Name_Nzohl,Seatays,Business,728.26,Extra Baggage,0,Confirmed,Gatewa,C,Claimhwg,4.56,0,Locrro,Typeror,Pilot_Ckuc,Crew_Lszh,No,Non-Vegetarian,Not Available,False,True,True,1,No,6
11,6474,2023-08-12 16:44:18,2023-04-29 19:11:09,22:30:58,21:39:02,Bfan,Name_Kxfwm,Seatyqg,Economy,682.59,No Extras,1863,Confirmed,Gateym,C,Claimxyi,3.71,1,Loczhj,Typerms,Pilot_Hjik,Crew_Gufo,No,Vegetarian,Not Available,True,False,True,2,Yes,2
17,2480,2023-07-07 01:48:08,2023-05-05 05:39:36,05:22:23,03:44:13,Blli,Name_Rctvb,Seatpky,First,325.53,Meal,0,Confirmed,Gateoi,B,Claimdaq,8.9,0,Locskc,Typedmj,Pilot_Cjjw,Crew_Ynwx,Yes,Vegan,Not Available,True,True,False,0,Yes,7
3,8698,2023-06-27 11:45:05,2023-07-01 17:58:40,14:00:13,23:58:25,Bint,Name_Chcjx,Seatrcz,Economy,223.31,Extra Baggage,0,Cancelled,Gateru,A,Claimmns,5.95,1,Locnfs,Typemdp,Pilot_Esaz,Crew_Zvit,No,Vegetarian,Not Available,False,False,False,0,No,0
13,4046,2023-08-28 03:11:22,2023-04-06 06:50:36,04:58:44,16:23:26,Bbnw,Name_Givur,Seatlrg,Business,692.2,No Extras,0,Confirmed,Gatesz,C,Claimfsl,4.52,2,Locxog,Typeosb,Pilot_Ruel,Crew_Yqsr,No,Vegan,Not Available,True,False,False,0,No,6
3,8363,2023-11-11 12:50:53,2023-01-24 03:03:55,15:50:49,08:12:45,Bgov,Name_Pqtgs,Seatnhv,Economy,560.11,No Extras,2924,Pending,Gatezb,D,Claimmpe,10.08,2,Lockoa,Typewcw,Pilot_Vxll,Crew_Zrqq,Yes,Non-Vegetarian,Available,False,False,True,2,Yes,6
16,6957,2023-03-24 21:30:48,2023-09-14 10:51:57,17:53:27,18:58:56,Bhsb,Name_Exoby,Seatlnm,Economy,289.03,Meal,0,Pending,Gatedc,C,Claimsmh,4.46,1,Locffk,Typejvt,Pilot_Dolk,Crew_Worc,Yes,Non-Vegetarian,Not Available,True,False,False,1,No,0
15,5210,2023-09-18 07:25:46,2023-12-07 02:04:35,08:54:26,00:21:20,Bzas,Name_Ouens,Seataua,First,979.78,Meal,0,Cancelled,Gateqm,D,Claimfqd,9.74,0,Loctns,Typeqyk,Pilot_Egqb,Crew_Vjeo,No,Vegan,Available,False,True,False,2,Yes,4
11,6471,2023-09-21 14:31:12,2023-05-19 20:15:50,17:44:54,17:41:03,Bxhg,Name_Bytus,Seatcqp,Business,409.32,Meal,0,Cancelled,Gatemk,D,Claimxec,8.3,0,Lochqt,Typelkh,Pilot_Nfas,Crew_Cfhl,Yes,Non-Vegetarian,Available,False,True,True,1,No,6
18,1975,2023-09-18 17:55:15,2023-03-30 17:00:17,19:57:36,23:12:18,Brsm,Name_Fusjp,Seatrlj,First,702.25,Meal,4808,Confirmed,Gatelq,C,Claimhji,7.62,1,Locsoj,Typegyn,Pilot_Exnk,Crew_Azad,No,Vegetarian,Available,True,False,False,0,No,2
15,2685,2023-04-26 00:00:59,2023-06-05 08:44:46,11:32:53,08:17:14,Bpwk,Name_Qjmmn,Seatago,First,889.55,Extra Baggage,0,Pending,Gateuh,D,Claimqsl,1.17,0,Locedt,Typejbi,Pilot_Umzx,Crew_Ozzf,No,Vegan,Available,True,False,True,0,No,4
5,3083,2023-02-04 15:14:33,2023-02-11 02:41:44,22:17:16,17:05:58,Bxyv,Name_Sseio,Seatgnt,Business,955.71,Extra Baggage,0,Confirmed,Gatehr,B,Claimjou,11.47,2,Loclgs,Typezun,Pilot_Nhpc,Crew_Uamw,Yes,Vegan,Available,False,False,True,0,Yes,4
16,2686,2023-07-16 15:53:03,2023-10-06 13:33:54,08:05:57,15:49:18,Bjsy,Name_Ldral,Seatrdd,Business,901.3,Meal,0,Confirmed,Gatepu,B,Claimylq,5.39,1,Locqza,Typefbt,Pilot_Udnc,Crew_Xeup,Yes,Vegetarian,Not Available,False,True,True,0,No,0
16,5158,2023-01-05 01:25:48,2023-03-21 15:34:27,22:10:20,21:30:10,Beld,Name_Wyvid,Seatyye,Business,612.5,No Extras,0,Cancelled,Gatezr,B,Claimyah,10.16,1,Locesm,Typeuly,Pilot_Mkio,Crew_Ykbf,Yes,Vegetarian,Available,False,False,False,1,Yes,0
17,7809,2023-02-23 03:19:49,2023-12-22 12:42:19,14:49:46,04:59:45,Byzp,Name_Fbkkz,Seatgwc,First,248.82,Extra Baggage,3561,Cancelled,Gatewq,B,Claimhnc,6.42,1,Loceep,Typehsu,Pilot_Vwby,Crew_Mzvw,No,Vegan,Not Available,False,False,False,0,Yes,0
9,9700,2023-07-02 23:15:58,2023-04-03 05:47:41,20:17:19,00:38:26,Bbzd,Name_Ewfac,Seatyoc,Business,930.8,Extra Baggage,0,Confirmed,Gateso,C,Claimtlf,4.69,1,Locwru,Typerbt,Pilot_Zvnz,Crew_Xmgn,No,No Meal,Available,True,True,False,0,Yes,3
3,1187,2023-06-30 16:56:44,2023-07-25 15:19:26,14:37:05,02:10:22,Bpvk,Name_Uiazy,Seatklw,Business,978.24,No Extras,1571,Pending,Gatevs,A,Claimgzl,8.78,0,Locopr,Typerww,Pilot_Vxmg,Crew_Zwkl,No,Non-Vegetarian,Not Available,False,True,False,1,Yes,4
13,3782,2023-06-28 11:15:34,2023-01-08 18:25:18,03:11:29,07:53:23,Bfkj,Name_Mqplb,Seatgpi,Business,55.97,Extra Baggage,0,Confirmed,Gateov,C,Claimchk,5.68,2,Locuqo,Typevpv,Pilot_Mjqj,Crew_Uvkc,No,Vegetarian,Not Available,False,False,True,0,Yes,6
3,5188,2023-05-10 08:45:50,2023-04-02 01:05:23,23:06:49,16:15:59,Bouz,Name_Dmfqw,Seatkgu,First,915.43,No Extras,586,Pending,Gateol,C,Claimrwq,11.57,0,Loczbq,Typeilb,Pilot_Vmmj,Crew_Szck,Yes,No Meal,Available,True,True,True,1,Yes,7
7,5100,2023-04-02 01:49:18,2023-01-21 00:25:43,21:46:35,00:15:42,Bguo,Name_Pyyio,Seatjrz,Business,892.15,No Extras,0,Cancelled,Gatelk,D,Claimwwz,1.65,0,Locmsw,Typeqmz,Pilot_Ewhe,Crew_Fwni,No,Non-Vegetarian,Available,False,True,False,0,No,6
6,3072,2023-06-22 05:12:18,2023-12-04 05:28:17,03:03:35,10:11:39,Bvah,Name_Bbqno,Seatmaf,First,478.39,Meal,0,Confirmed,Gatera,D,Claimanq,2.38,2,Locuqq,Typeeku,Pilot_Ofpn,Crew_Mnoc,No,No Meal,Not Available,False,False,True,2,No,4
9,7651,2023-02-07 01:38:48,2023-12-05 03:03:32,23:29:20,07:26:21,Beuz,Name_Zbcre,Seatooy,Business,804.7,No Extras,0,Pending,Gateqp,D,Claimiet,3.69,1,Locnkk,Typensp,Pilot_Goyw,Crew_Tcrq,No,Vegetarian,Not Available,True,False,True,0,No,0
12,1097,2023-10-19 09:04:35,2023-03-24 23:14:09,03:38:16,10:08:37,Bfvx,Name_Dggwe,Seatsqa,Business,952.29,Meal,0,Confirmed,Gatewx,A,Claimqoi,3.81,0,Locyym,Typeifg,Pilot_Evoi,Crew_Uvah,Yes,No Meal,Available,True,True,False,1,No,7
15,7805,2023-11-29 08:01:56,2023-12-15 04:49:31,07:06:02,19:31:16,Bdod,Name_Ztoxt,Seatyoy,Business,343.48,Extra Baggage,0,Pending,Gatezp,B,Claimtnr,9.82,1,Locgxa,Typenka,Pilot_Rtoy,Crew_Qnpx,No,Non-Vegetarian,Not Available,True,False,False,1,Yes,0
3,4464,2023-09-04 08:51:51,2023-06-29 07:22:48,22:08:58,04:32:53,Bcyp,Name_Exncw,Seatnfc,Business,496.86,Extra Baggage,0,Pending,Gatefe,D,Claimcge,5.49,2,Locyps,Typecnx,Pilot_Mtzk,Crew_Qzkl,Yes,Vegan,Available,True,False,True,0,Yes,6
10,2787,2023-11-10 12:47:26,2023-04-02 12:08:59,18:29:19,13:30:51,Bphu,Name_Abmbk,Seatnmi,First,182.76,Meal,0,Cancelled,Gateug,A,Claimoph,10.28,1,Locmmg,Typeuql,Pilot_Qdrh,Crew_Cgpg,No,Non-Vegetarian,Available,True,False,False,1,No,2
1,8763,2023-07-07 08:32:59,2023-11-24 02:07:52,15:35:56,03:26:59,Bxfu,Name_Elrtq,Seatulo,First,327.7,No Extras,0,Cancelled,Gatesr,D,Claimcpa,10.59,2,Locogf,Typeavs,Pilot_Oprk,Crew_Uuok,No,Non-Vegetarian,Available,True,False,False,2,Yes,4
19,6404,2023-07-07 17:27:42,2023-02-17 18:57:49,07:10:48,22:52:07,Bmii,Name_Mfjar,Seatxta,Economy,889.92,No Extras,2347,Pending,Gateqr,D,Claimjim,10.94,1,Locajy,Typeumi,Pilot_Xffs,Crew_Npzf,No,Non-Vegetarian,Not Available,False,False,False,1,Yes,2
19,1683,2023-04-23 00:05:33,2023-12-26 05:46:40,18:41:55,14:13:15,Bkhm,Name_Ddiej,Seatknb,Business,220.58,Extra Baggage,0,Pending,Gatesk,B,Claimjio,10.89,0,Locmyk,Typexhl,Pilot_Zbzl,Crew_Xjne,No,Vegetarian,Not Available,True,True,False,1,Yes,5
13,2132,2023-05-01 20:19:46,2023-11-07 19:49:55,14:07:32,19:40:08,Bzsy,Name_Ltewy,Seathkt,Business,944.96,Meal,0,Pending,Gateor,B,Claimcon,7.63,2,Loccoj,Typepti,Pilot_Rfmz,Crew_Pweo,Yes,No Meal,Available,True,True,False,2,No,5
12,6877,2023-06-16 20:10:05,2023-01-02 05:49:36,13:29:08,22:15:53,Bvya,Name_Yatot,Seatlqu,Economy,580.78,Extra Baggage,0,Pending,Gatezo,C,Claimhpe,1.11,2,Locnan,Typefpq,Pilot_Loqy,Crew_Klip,Yes,Vegetarian,Available,False,False,False,2,Yes,6
1,7198,2023-07-05 17:47:09,2023-03-10 00:12:25,15:52:31,20:38:14,Bqfl,Name_Glnvx,Seatltj,Business,718.57,Extra Baggage,0,Confirmed,Gatedm,A,Claimtqm,8.62,1,Lockst,Typeuim,Pilot_Vdvi,Crew_Effj,No,Vegan,Available,True,False,False,1,Yes,2
19,4836,2023-08-24 08:40:58,2023-11-24 03:49:21,02:53:46,22:23:59,Bdup,Name_Ltpxk,Seatucd,First,423.26,No Extras,4467,Confirmed,Gatego,A,Claimolk,6.25,2,Locjml,Typewhm,Pilot_Npsa,Crew_Ikvb,Yes,Non-Vegetarian,Available,True,False,False,1,No,4
